# started on Sat Aug  1 21:24:14 2026

70947588660,,cycles:u,19953098859,66.00,,
86054306307,,instructions:u,24944408167,83.00,1.21,insn per cycle
17632587733,,branches:u,24937580169,83.00,,
69414197,,branch-misses:u,24952846894,83.00,0.39,of all branches
1412515806,,cache-references:u,24944583877,83.00,,
170112,,cache-misses:u,24940244113,83.00,0.01,of all cache refs
